session_id,step_id,interface_option,task_type,task_completion_time_sec,total_interactions,selected_accommodation,total_navigations,total_filters,total_resets,total_hovers,total_scrolls
ef3f11c5-9736-4501-9017-68b08bff1c93,single-goal,single,goal,28.744,3,"{'id': '21', 'versionBenchmark': {'name': 'Classic Collection', 'location': {'lat': 39.468527, 'lng': -0.380345}, 'images': ['/images/upper_midrange_hotel/room/room7.jpg', '/images/upper_midrange_hotel/bathroom/bathroom4.jpg', '/images/upper_midrange_hotel/reception/reception2.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/gym/gym3.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Classic Haven', 'location': {'lat': 39.469423, 'lng': -0.380673}, 'images': ['/images/upper_midrange_hotel/room/room5.jpg', '/images/upper_midrange_hotel/bathroom/bathroom7.jpg', '/images/upper_midrange_hotel/reception/reception8.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/gym/gym4.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Refined Villa', 'location': {'lat': 39.473269, 'lng': -0.37708}, 'images': ['/images/upper_midrange_hotel/room/room9.jpg', '/images/upper_midrange_hotel/bathroom/bathroom6.jpg', '/images/upper_midrange_hotel/reception/reception4.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/gym/gym1.jpg', '/images/features/pool/pool4.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'price': 50.35, 'rating': 4.34, 'distance': 0.38, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', '24h reception', 'Gym', 'Swimming pool', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Family-friendly', 'Private room', 'Spa']}",1,1,0,6,2
f162e491-7004-4271-98bc-21e296fc359c,benchmark-exploratory,benchmark,exploratory,19.213,1,"{'id': '137', 'versionBenchmark': {'name': 'Cheerful Stay', 'location': {'lat': 39.519307, 'lng': -0.430517}, 'images': ['/images/hostel_dormitory_bed/room/room5.jpg', '/images/hostel_dormitory_bed/bathroom/bathroom8.jpg', '/images/hostel_dormitory_bed/reception/reception9.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg']}, 'versionSingleAxisCarousel': {'name': 'Urban Inn', 'location': {'lat': 39.520183, 'lng': -0.323442}, 'images': ['/images/hostel_dormitory_bed/room/room5.jpg', '/images/hostel_dormitory_bed/bathroom/bathroom3.jpg', '/images/hostel_dormitory_bed/reception/reception4.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/pool/pool1.jpg']}, 'versionMultiAxisCarousel': {'name': 'Cozy Camp', 'location': {'lat': 39.506297, 'lng': -0.445569}, 'images': ['/images/hostel_dormitory_bed/room/room7.jpg', '/images/hostel_dormitory_bed/bathroom/bathroom8.jpg', '/images/hostel_dormitory_bed/reception/reception7.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool5.jpg']}, 'price': 83.07, 'rating': 4.95, 'distance': 7.2, 'type': 'Hostel (Dormitory Bed)', 'features': ['Shared kitchen', 'Hostel entertainment', 'Breakfast available', 'Free Wi-Fi', 'Rooftop terrace', 'Bar', 'Self check-in', 'Common room', 'Non-smoking rooms', 'Swimming pool', 'Shared bathroom', 'Lockers', '24h reception']}",1,1,0,3,0
f162e491-7004-4271-98bc-21e296fc359c,benchmark-goal,benchmark,goal,18.72,1,"{'id': '18', 'versionBenchmark': {'name': 'Stylish Hotel', 'location': {'lat': 39.458536, 'lng': -0.362545}, 'images': ['/images/midrange_hotel/room/room4.jpg', '/images/midrange_hotel/bathroom/bathroom3.jpg', '/images/midrange_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace4.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionSingleAxisCarousel': {'name': 'Classic Hotel', 'location': {'lat': 39.479259, 'lng': -0.392375}, 'images': ['/images/midrange_hotel/room/room8.jpg', '/images/midrange_hotel/bathroom/bathroom6.jpg', '/images/midrange_hotel/reception/reception6.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Modern Hotel', 'location': {'lat': 39.454586, 'lng': -0.372586}, 'images': ['/images/midrange_hotel/room/room6.jpg', '/images/midrange_hotel/bathroom/bathroom3.jpg', '/images/midrange_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'price': 15.94, 'rating': 4.76, 'distance': 1.73, 'type': 'Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Rooftop terrace', 'TV in room', 'Swimming pool', 'Luggage storage', 'Pet-friendly', 'Breakfast included', 'Self check-in', 'Restaurant', 'Non-smoking rooms', 'Tea/coffee maker', 'Sea view', 'Bar', 'Family-friendly', 'Private room']}",1,0,0,2,0
f162e491-7004-4271-98bc-21e296fc359c,multi-exploratory,multi,exploratory,64.667,15,"{'id': '127', 'versionBenchmark': {'name': 'Grand Sanctuary', 'location': {'lat': 39.460721, 'lng': -0.375785}, 'images': ['/images/luxury_hotel/room/room6.jpg', '/images/luxury_hotel/bathroom/bathroom7.jpg', '/images/luxury_hotel/reception/reception9.jpg', '/images/features/pool/pool4.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Premier Palace', 'location': {'lat': 39.479055, 'lng': -0.377298}, 'images': ['/images/luxury_hotel/room/room6.jpg', '/images/luxury_hotel/bathroom/bathroom10.jpg', '/images/luxury_hotel/reception/reception2.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Elegant Palace', 'location': {'lat': 39.476149, 'lng': -0.38499}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom2.jpg', '/images/luxury_hotel/reception/reception4.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'price': 60.14, 'rating': 4.76, 'distance': 1.02, 'type': 'Luxury Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Luggage storage', 'Airport shuttle', 'Restaurant', 'Sea view', 'Bar', 'Private room']}",3,7,0,109,12
f162e491-7004-4271-98bc-21e296fc359c,multi-goal,multi,goal,26.47,3,"{'id': '127', 'versionBenchmark': {'name': 'Grand Sanctuary', 'location': {'lat': 39.460721, 'lng': -0.375785}, 'images': ['/images/luxury_hotel/room/room6.jpg', '/images/luxury_hotel/bathroom/bathroom7.jpg', '/images/luxury_hotel/reception/reception9.jpg', '/images/features/pool/pool4.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Premier Palace', 'location': {'lat': 39.479055, 'lng': -0.377298}, 'images': ['/images/luxury_hotel/room/room6.jpg', '/images/luxury_hotel/bathroom/bathroom10.jpg', '/images/luxury_hotel/reception/reception2.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Elegant Palace', 'location': {'lat': 39.476149, 'lng': -0.38499}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom2.jpg', '/images/luxury_hotel/reception/reception4.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'price': 60.14, 'rating': 4.76, 'distance': 1.02, 'type': 'Luxury Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Luggage storage', 'Airport shuttle', 'Restaurant', 'Sea view', 'Bar', 'Private room']}",2,2,0,36,1
f162e491-7004-4271-98bc-21e296fc359c,single-exploratory,single,exploratory,146.54,18,"{'id': '101', 'versionBenchmark': {'name': 'City Inn', 'location': {'lat': 39.470661, 'lng': -0.374453}, 'images': ['/images/midrange_hotel/room/room10.jpg', '/images/midrange_hotel/bathroom/bathroom7.jpg', '/images/midrange_hotel/reception/reception9.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool5.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Modern Residence', 'location': {'lat': 39.471488, 'lng': -0.375877}, 'images': ['/images/midrange_hotel/room/room1.jpg', '/images/midrange_hotel/bathroom/bathroom10.jpg', '/images/midrange_hotel/reception/reception6.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/pool/pool5.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'versionMultiAxisCarousel': {'name': 'Civic Commons', 'location': {'lat': 39.469122, 'lng': -0.374465}, 'images': ['/images/midrange_hotel/room/room2.jpg', '/images/midrange_hotel/bathroom/bathroom1.jpg', '/images/midrange_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'price': 19.24, 'rating': 4.21, 'distance': 0.18, 'type': 'Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Luggage storage', 'Pet-friendly', 'Breakfast included', 'Self check-in', 'Restaurant', 'Non-smoking rooms', 'Tea/coffee maker', 'Sea view', 'Bar', 'Family-friendly', 'Private room']}",4,4,0,15,14
f162e491-7004-4271-98bc-21e296fc359c,single-goal,single,goal,45.669,3,"{'id': '127', 'versionBenchmark': {'name': 'Grand Sanctuary', 'location': {'lat': 39.460721, 'lng': -0.375785}, 'images': ['/images/luxury_hotel/room/room6.jpg', '/images/luxury_hotel/bathroom/bathroom7.jpg', '/images/luxury_hotel/reception/reception9.jpg', '/images/features/pool/pool4.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Premier Palace', 'location': {'lat': 39.479055, 'lng': -0.377298}, 'images': ['/images/luxury_hotel/room/room6.jpg', '/images/luxury_hotel/bathroom/bathroom10.jpg', '/images/luxury_hotel/reception/reception2.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Elegant Palace', 'location': {'lat': 39.476149, 'lng': -0.38499}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom2.jpg', '/images/luxury_hotel/reception/reception4.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'price': 60.14, 'rating': 4.76, 'distance': 1.02, 'type': 'Luxury Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Luggage storage', 'Airport shuttle', 'Restaurant', 'Sea view', 'Bar', 'Private room']}",2,2,0,8,1
f1dc93a6-f25c-4ad4-b864-766d6a5cad13,benchmark-exploratory,benchmark,exploratory,6.402,1,"{'id': '34', 'versionBenchmark': {'name': 'Colorful Inn', 'location': {'lat': 39.473409, 'lng': -0.359466}, 'images': ['/images/hostel_private_room/room/room5.jpg', '/images/hostel_private_room/bathroom/bathroom5.jpg', '/images/hostel_private_room/reception/reception3.jpg', '/images/features/pool/pool2.jpg']}, 'versionSingleAxisCarousel': {'name': 'Charming Place', 'location': {'lat': 39.476926, 'lng': -0.39119}, 'images': ['/images/hostel_private_room/room/room9.jpg', '/images/hostel_private_room/bathroom/bathroom1.jpg', '/images/hostel_private_room/reception/reception3.jpg', '/images/features/pool/pool1.jpg']}, 'versionMultiAxisCarousel': {'name': 'Quiet Nook', 'location': {'lat': 39.458974, 'lng': -0.366047}, 'images': ['/images/hostel_private_room/room/room4.jpg', '/images/hostel_private_room/bathroom/bathroom4.jpg', '/images/hostel_private_room/reception/reception6.jpg', '/images/features/pool/pool5.jpg']}, 'price': 15.7, 'rating': 4.57, 'distance': 1.5, 'type': 'Hostel (Private Room)', 'features': ['Shared kitchen', 'Hostel entertainment', 'Breakfast available', 'Bar', 'Self check-in', 'Lockers', 'Non-smoking rooms', 'Swimming pool', 'Shared bathroom', 'Tea/coffee maker', 'Private room', '24h reception']}",1,0,0,2,0
f1dc93a6-f25c-4ad4-b864-766d6a5cad13,benchmark-goal,benchmark,goal,12.18,1,"{'id': '34', 'versionBenchmark': {'name': 'Colorful Inn', 'location': {'lat': 39.473409, 'lng': -0.359466}, 'images': ['/images/hostel_private_room/room/room5.jpg', '/images/hostel_private_room/bathroom/bathroom5.jpg', '/images/hostel_private_room/reception/reception3.jpg', '/images/features/pool/pool2.jpg']}, 'versionSingleAxisCarousel': {'name': 'Charming Place', 'location': {'lat': 39.476926, 'lng': -0.39119}, 'images': ['/images/hostel_private_room/room/room9.jpg', '/images/hostel_private_room/bathroom/bathroom1.jpg', '/images/hostel_private_room/reception/reception3.jpg', '/images/features/pool/pool1.jpg']}, 'versionMultiAxisCarousel': {'name': 'Quiet Nook', 'location': {'lat': 39.458974, 'lng': -0.366047}, 'images': ['/images/hostel_private_room/room/room4.jpg', '/images/hostel_private_room/bathroom/bathroom4.jpg', '/images/hostel_private_room/reception/reception6.jpg', '/images/features/pool/pool5.jpg']}, 'price': 15.7, 'rating': 4.57, 'distance': 1.5, 'type': 'Hostel (Private Room)', 'features': ['Shared kitchen', 'Hostel entertainment', 'Breakfast available', 'Bar', 'Self check-in', 'Lockers', 'Non-smoking rooms', 'Swimming pool', 'Shared bathroom', 'Tea/coffee maker', 'Private room', '24h reception']}",1,0,0,4,0
f1dc93a6-f25c-4ad4-b864-766d6a5cad13,multi-exploratory,multi,exploratory,34.628,12,"{'id': '223', 'versionBenchmark': {'name': 'Youth Bunk', 'location': {'lat': 39.455316, 'lng': -0.335073}, 'images': ['/images/hostel_dormitory_bed/room/room2.jpg', '/images/hostel_dormitory_bed/bathroom/bathroom6.jpg', '/images/hostel_dormitory_bed/reception/reception6.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/pool/pool5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Roaming Commons', 'location': {'lat': 39.484821, 'lng': -0.335265}, 'images': ['/images/hostel_dormitory_bed/room/room3.jpg', '/images/hostel_dormitory_bed/bathroom/bathroom5.jpg', '/images/hostel_dormitory_bed/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/pool/pool4.jpg']}, 'versionMultiAxisCarousel': {'name': 'Happy Commons', 'location': {'lat': 39.435728, 'lng': -0.365804}, 'images': ['/images/hostel_dormitory_bed/room/room6.jpg', '/images/hostel_dormitory_bed/bathroom/bathroom7.jpg', '/images/hostel_dormitory_bed/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool3.jpg']}, 'price': 33.47, 'rating': 3.62, 'distance': 3.9, 'type': 'Hostel (Dormitory Bed)', 'features': ['Shared kitchen', 'Hostel entertainment', 'Breakfast available', 'Rooftop terrace', 'Bar', 'Common room', 'Non-smoking rooms', 'Swimming pool', 'Shared bathroom', 'Lockers', '24h reception']}",3,3,0,67,9
f1dc93a6-f25c-4ad4-b864-766d6a5cad13,multi-goal,multi,goal,43.918,13,"{'id': '21', 'versionBenchmark': {'name': 'Classic Collection', 'location': {'lat': 39.468527, 'lng': -0.380345}, 'images': ['/images/upper_midrange_hotel/room/room7.jpg', '/images/upper_midrange_hotel/bathroom/bathroom4.jpg', '/images/upper_midrange_hotel/reception/reception2.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/gym/gym3.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Classic Haven', 'location': {'lat': 39.469423, 'lng': -0.380673}, 'images': ['/images/upper_midrange_hotel/room/room5.jpg', '/images/upper_midrange_hotel/bathroom/bathroom7.jpg', '/images/upper_midrange_hotel/reception/reception8.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/gym/gym4.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Refined Villa', 'location': {'lat': 39.473269, 'lng': -0.37708}, 'images': ['/images/upper_midrange_hotel/room/room9.jpg', '/images/upper_midrange_hotel/bathroom/bathroom6.jpg', '/images/upper_midrange_hotel/reception/reception4.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/gym/gym1.jpg', '/images/features/pool/pool4.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'price': 50.35, 'rating': 4.34, 'distance': 0.38, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', '24h reception', 'Gym', 'Swimming pool', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Family-friendly', 'Private room', 'Spa']}",3,3,0,73,9
f1dc93a6-f25c-4ad4-b864-766d6a5cad13,single-exploratory,single,exploratory,26.681,1,"{'id': '21', 'versionBenchmark': {'name': 'Classic Collection', 'location': {'lat': 39.468527, 'lng': -0.380345}, 'images': ['/images/upper_midrange_hotel/room/room7.jpg', '/images/upper_midrange_hotel/bathroom/bathroom4.jpg', '/images/upper_midrange_hotel/reception/reception2.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/gym/gym3.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Classic Haven', 'location': {'lat': 39.469423, 'lng': -0.380673}, 'images': ['/images/upper_midrange_hotel/room/room5.jpg', '/images/upper_midrange_hotel/bathroom/bathroom7.jpg', '/images/upper_midrange_hotel/reception/reception8.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/gym/gym4.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Refined Villa', 'location': {'lat': 39.473269, 'lng': -0.37708}, 'images': ['/images/upper_midrange_hotel/room/room9.jpg', '/images/upper_midrange_hotel/bathroom/bathroom6.jpg', '/images/upper_midrange_hotel/reception/reception4.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/gym/gym1.jpg', '/images/features/pool/pool4.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'price': 50.35, 'rating': 4.34, 'distance': 0.38, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', '24h reception', 'Gym', 'Swimming pool', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Family-friendly', 'Private room', 'Spa']}",1,2,0,12,0
